หมายเลข,พรรค,ลำดับในบัญชี,ชื่อผู้สมัคร,การศึกษาสูงสุด,เพศ,ช่วงอายุ,อาชีพ
12,รักษ์สันติ,44,นายภูเจต  อินทรกำแหง,ปริญญาโท,ชาย,41-50 ปี,ธุรกิจส่วนตัว / ค้าขาย
12,รักษ์สันติ,45,นายขุนธรรม  เดือดขุนทด,ปริญญาโท,ชาย,51-60 ปี,อาชีพอิสระ / รับจ้าง
12,รักษ์สันติ,46,นางวารุณี  ศรีธารชัย,ปริญญาตรี,หญิง,51-60 ปี,อาชีพอิสระ / รับจ้าง
12,รักษ์สันติ,47,นายกฤษดา  กำแพงแก้ว,ปริญญาตรี,ชาย,51-60 ปี,ธุรกิจส่วนตัว / ค้าขาย
12,รักษ์สันติ,48,นายสุระพง  ธรรมวรางกูร,ต่ำกว่าปริญญาตรี,ชาย,41-50 ปี,อาชีพอิสระ / รับจ้าง
12,รักษ์สันติ,49,นางสาวนารี  เวียงคำ,ปริญญาตรี,หญิง,41-50 ปี,เกษตรกร
12,รักษ์สันติ,50,นายจรินทร์  ภูริคุปต์,ปริญญาตรี,ชาย,51-60 ปี,นักกฎหมาย
12,รักษ์สันติ,51,นายกตัญญู  ภู่ประเสริฐ,ปริญญาโท,ชาย,41-50 ปี,อาชีพอิสระ / รับจ้าง
12,รักษ์สันติ,52,พันตำรวจโทพิชัยยุทธ  เฉลิมศิริหล้า,ต่ำกว่าปริญญาตรี,ชาย,61-70 ปี,ข้าราชการบำนาญ
12,รักษ์สันติ,53,นายพงษ์สรรพ์  สรรพานิช,ปริญญาตรี,ชาย,51-60 ปี,นักกฎหมาย
12,รักษ์สันติ,54,นายแนบ  สุดสงวน,ปริญญาโท,ชาย,71-80 ปี,นักกฎหมาย
12,รักษ์สันติ,55,นายชัยพร  มหาขันธ์,ปริญญาตรี,ชาย,61-70 ปี,อาชีพอิสระ / รับจ้าง
12,รักษ์สันติ,56,นายเกียรติภัสจ์  สุภาวงศ์,ปริญญาตรี,ชาย,61-70 ปี,อาชีพอิสระ / รับจ้าง
12,รักษ์สันติ,57,นายอภิชิต  เจนพิทักษ์สมบัติ,ปริญญาโท,ชาย,61-70 ปี,นักกฎหมาย
12,รักษ์สันติ,58,นายสมชาย  พิเชษฐพันธ์,ปริญญาโท,ชาย,51-60 ปี,ธุรกิจส่วนตัว / ค้าขาย
12,รักษ์สันติ,59,นายเกียรติศักดิ์  มีเสน,ปริญญาตรี,ชาย,41-50 ปี,นักวิชาการ / ครู / อาจารย์
12,รักษ์สันติ,60,นายอิทธิ  เกษตรคามพิทักษ์,ปริญญาโท,ชาย,61-70 ปี,นักกฎหมาย
12,รักษ์สันติ,61,นายภิญโญ  อันอดิเรกกุล,ปริญญาตรี,ชาย,51-60 ปี,ธุรกิจส่วนตัว / ค้าขาย
12,รักษ์สันติ,62,นางสาวนันทิยาวลัย  นันทะแกล้ว,ปริญญาตรี,หญิง,41-50 ปี,ธุรกิจส่วนตัว / ค้าขาย
12,รักษ์สันติ,63,นายวิษุวัต  เจริญขวัญเมือง,ปริญญาโท,ชาย,ต่ำกว่าหรือเท่ากับ 30 ปี,นักกฎหมาย
12,รักษ์สันติ,64,นายปรีดี  นักงาน,ปริญญาตรี,ชาย,51-60 ปี,ธุรกิจส่วนตัว / ค้าขาย
13,ไทยเป็นสุข,1,นายประดิษฐ์  ศรีประชา,ปริญญาโท,ชาย,61-70 ปี,ธุรกิจส่วนตัว / ค้าขาย
13,ไทยเป็นสุข,2,นายประกาศิต  ชินทะวัน,ปริญญาเอก,ชาย,41-50 ปี,นักการเมือง
13,ไทยเป็นสุข,3,นายอภิวิช  ทองฤทธิ์,ต่ำกว่าปริญญาตรี,ชาย,51-60 ปี,นักการเมือง
13,ไทยเป็นสุข,4,นางเพ็ญสิริ  ปริญญา,ต่ำกว่าปริญญาตรี,หญิง,41-50 ปี,อาชีพอิสระ / รับจ้าง
13,ไทยเป็นสุข,5,นายพะนารถ  ตามประทีป,ปริญญาเอก,ชาย,51-60 ปี,อาชีพอื่นๆ
14,กิจสังคม,1,นายสุวิทย์  คุณกิตติ,ปริญญาโท,ชาย,51-60 ปี,นักการเมือง
14,กิจสังคม,2,นางสาวสุวิภา  คุณกิตติ,ปริญญาโท,หญิง,ต่ำกว่าหรือเท่ากับ 30 ปี,ไม่ระบุ
14,กิจสังคม,3,นายสันติ  อุทัยพันธุ์,ปริญญาโท,ชาย,61-70 ปี,ข้าราชการบำนาญ
14,กิจสังคม,4,นายยุทธศักดิ์  ศิลปรัสมี,ปริญญาโท,ชาย,31-40 ปี,ธุรกิจส่วนตัว / ค้าขาย
14,กิจสังคม,5,นายเกริกพงษ์  พงษ์ไตรธรรม,ปริญญาเอก,ชาย,51-60 ปี,เกษตรกร
14,กิจสังคม,6,นายอับดุลอาซิซ  เจ๊ะมามะ,ปริญญาตรี,ชาย,51-60 ปี,อาชีพอิสระ / รับจ้าง
14,กิจสังคม,7,นายสมบัติ  แก้วสองเมือง,ปริญญาตรี,ชาย,41-50 ปี,อาชีพอิสระ / รับจ้าง
14,กิจสังคม,8,นางพรศิริ  ธนะสังข์ อินทุโศภน,ปริญญาตรี,หญิง,51-60 ปี,นักกฎหมาย
14,กิจสังคม,9,นายสบาย  ไสยรินทร์,ปริญญาตรี,ชาย,71-80 ปี,ข้าราชการบำนาญ
14,กิจสังคม,10,พลเอกเดชชัย  มีผดุง,ปริญญาโท,ชาย,61-70 ปี,ข้าราชการบำนาญ
14,กิจสังคม,11,นายโชค  คุณกิตติ,ปริญญาโท,ชาย,51-60 ปี,ไม่ระบุ
14,กิจสังคม,12,นางนงนภัส  ตันเจริญ,ปริญญาตรี,หญิง,41-50 ปี,ธุรกิจส่วนตัว / ค้าขาย
14,กิจสังคม,13,นายจรรยา  จินดาทิพย์,ปริญญาตรี,ชาย,61-70 ปี,ข้าราชการบำนาญ
14,กิจสังคม,14,นายนคร  อุทัยกัณฑ์,ปริญญาตรี,ชาย,51-60 ปี,ธุรกิจส่วนตัว / ค้าขาย
